Date,Open,High,Low,Close,Volume,Market Cap
May-20-2022,0.21847555629538304,0.2494244270303816,0.21515162004456367,0.2382322391241634,1154529.1048306774,150134709.34007826
May-19-2022,0.24774041432786856,0.25307963840189307,0.20940733198414552,0.21879414496686836,1760150.75,153015142.8365581
May-18-2022,0.22583897618984428,0.24610626337830496,0.2060628917759277,0.24610626337830496,1175786.0719004066,144994267.4370384
May-17-2022,0.2506127215883427,0.26794521155864304,0.214628380330922,0.22685351211040136,1413620.0239583333,158370640.9775177
May-16-2022,0.2095894426909959,0.2401967916011198,0.2068247462815865,0.2401967916011198,1263989.6144153227,142287604.03993818
May-15-2022,0.23984312883242348,0.2445864302244925,0.20910417820213523,0.20910417820213523,1095260.8868577075,151076863.59407428
May-14-2022,0.28336541317549785,0.283749172849759,0.23997160501471448,0.24480475115146888,1467684.3158713693,168182948.99469158
May-13-2022,0.28429241687893686,0.2853264143149513,0.22782197043055405,0.277687202507959,1547075.2877798507,169328907.38010788
May-12-2022,0.28318261261758,0.31464534660129173,0.26356322588516384,0.2861916393402475,1563746.1506653992,195817121.23134145
May-11-2022,0.30868287115565873,0.33233140709361897,0.2801205941340648,0.28318261261758,2216674.4891732284,199157004.3265841
May-10-2022,0.3358456599266117,0.3437750769458542,0.30366186868295164,0.3094740916606402,1670362.6367827868,214592795.09320953
May-09-2022,0.3343471273571651,0.3692778421846018,0.30946125019671933,0.33643345249373074,1714342.3458498025,217802215.74235508
May-08-2022,0.369794396928187,0.3698466152491664,0.32134001847575155,0.3338520840365991,912068.3622881356,233966787.56468162
May-07-2022,0.3733552220302149,0.38891780784499547,0.3699965869528457,0.3705894986796725,1105734.6667564656,249855574.05276036
May-06-2022,0.4076481367541201,0.4186420414683933,0.37495562631184,0.3832218934299725,1079542.9629237289,265440259.14494663
May-05-2022,0.4339854453430543,0.4538898418563317,0.40272060464553416,0.40786398248666167,1662983.2605485232,280891530.0242631
May-04-2022,0.48204470777332864,0.4902848028533876,0.4270166706574575,0.4339854453430543,2732408.1480923695,295244390.2161459
May-03-2022,0.4018470211946857,0.4990299777652742,0.4015527697224221,0.4788814559858755,2476963.2065217393,283998119.3714096
May-02-2022,0.4535868594479244,0.45514189996150434,0.39858805950744447,0.400995062090927,3769056.3260456272,279022770.63526446
May-01-2022,0.4041933661941348,0.6679844376070957,0.4005573669463559,0.45580404478210207,5956516.362139918,336434269.07035524
Apr-30-2022,0.4099580078940012,0.4204678505625411,0.35783091273876133,0.4033702006141521,2037985.7689688716,257841096.748943
Apr-29-2022,0.4114806727163151,0.4386351207638575,0.4059463729890397,0.4099580078940012,2303240.781762295,273018147.06443375
Apr-28-2022,0.484895153889704,0.5274359625405862,0.404093092765952,0.4114806727163151,2051615.7245,302296245.9707144
Apr-27-2022,0.5179535152120517,0.5210332016050936,0.4790330120503344,0.4848802272860657,2233250.823814655,329610555.0386536
Apr-26-2022,0.5423107351475007,0.5481466335737524,0.5179535152120517,0.5179535152120517,3056336.566425121,356760501.0506358
Apr-25-2022,0.5335847222356471,0.5515783329273161,0.5221645242143509,0.5427786953806764,3934357.180681818,358438183.1846855
Apr-24-2022,0.5923493682938358,0.5923493682938358,0.5267140271871628,0.5324967707115514,3533365.158695652,363272719.33809954
Apr-23-2022,0.5975028449300223,0.5976183415819389,0.5642292836083812,0.5927165733412764,3686603.2879746836,381993924.5558048
Apr-22-2022,0.6152241861160775,0.6229079783317402,0.5967906708733911,0.5974640339312299,4368677.296692607,404266527.4316713
Apr-21-2022,0.6705171948912539,0.6705844268444715,0.6095862674838769,0.614867617503611,4328786.83744856,423918569.05604917
Apr-20-2022,0.6485347879606409,0.6839840504077318,0.6457630624016518,0.6711603449197476,4555830.837899543,439561592.19723094
Apr-19-2022,0.6802337922885646,0.7004318154023472,0.6397647930133625,0.6485347879606409,4620641.327510917,443769854.33906454
Apr-18-2022,0.6829055213019855,0.6949174593126057,0.6777732223411553,0.6802337922885646,4660095.207317073,456020192.89580405
Apr-17-2022,0.6972830930265977,0.7123327881725223,0.6795701379195644,0.6844087483920689,4752486.668831169,457233747.843596
Apr-16-2022,0.7590614944532348,0.7673544026248044,0.6949383926108461,0.6966848832170487,4150749.424273859,489722240.2265969
Apr-15-2022,0.7930211915637442,0.7961480531172622,0.7557486038315441,0.7590614944532348,4550890.161290322,515278983.4861486
Apr-14-2022,0.7737533330282662,0.7940526982351541,0.7685240781818258,0.7906021903830339,4952136.126609442,516544692.86348236
Apr-13-2022,0.778734223455148,0.8001228099076964,0.7697362696206973,0.7734440011991984,5416521.02764977,519807725.7796538
Apr-12-2022,0.8113518879650309,0.8239013427836274,0.7658881534753166,0.7764864499847388,5189870.2090517245,528797057.94025004
Apr-11-2022,0.853802164683843,0.853802164683843,0.7633281287485693,0.8101791388511259,5957247.720297029,523659256.145444
Apr-10-2022,0.8647633928569157,0.8734467163479103,0.8078950351512028,0.853802164683843,4013748.379411765,554970127.5946524
Apr-09-2022,0.8912109841198168,0.8912109841198168,0.8912109841198168,0.8912109841198168,3920609,589974675.4810934
Apr-08-2022,0.8544232928322213,0.902324544927873,0.8525124443579156,0.8910521621978187,3439058.0459183673,585148111.7468487
Apr-07-2022,0.8977317976701705,0.9272990900662156,0.8527006734219338,0.8527006734219338,4508952.061440678,597374934.343675
Apr-06-2022,0.8719026910241156,0.9478017067933674,0.8349522935520234,0.9167502825180932,4660596.9169921875,593593471.6921692
Apr-05-2022,0.988803183238104,0.9998714439507124,0.88124252188662,0.88124252188662,4223352.962301588,631971006.1288983
Apr-04-2022,1.0088571736984313,1.0259049270844829,0.9829329650145034,0.988803183238104,4210552.50625,664451331.2370799
Apr-03-2022,1.0722552788069624,1.1033264011391153,1.0089753897654674,1.0089753897654674,4497703.427710843,692245812.3509171
Apr-02-2022,1.0247707770096484,1.075588208594394,1.0076615101629434,1.075588208594394,3504454.2467532465,679363060.8442723
Apr-01-2022,1.0693911405004188,1.1154647867325842,1.0253155540843135,1.0296856242089647,6440779.491304348,698745137.3664938
Mar-31-2022,1.058918580395325,1.1481618612955278,1.015046135628726,1.0693911405004188,6314344.779352226,707824652.0417403
Mar-30-2022,1.1015029228665334,1.190318323060606,1.002127245776775,1.024705708987811,5854035.679282868,716607462.3967847
Mar-29-2022,1.1970887240787071,1.2293912154218627,1.0380306983635652,1.0979904931060878,9716225.798148148,770190541.6964098
Mar-28-2022,0.94343148440171,1.2713663698179898,0.9428743301495432,1.198097121636149,10870506.480988594,741377309.6686789
Mar-27-2022,0.9166503646145916,0.9799108424347128,0.9163264289538682,0.943740115580774,5397433.247,627260097.0416644
Mar-26-2022,0.8786220167610242,0.9179263177034632,0.8786220167610242,0.9167407176609774,3591249.118942731,593061988.5825055
Mar-25-2022,0.8308214993189088,0.8770354359580219,0.8254918550829478,0.8768616455850351,4979924.711111112,561367478.4078052
Mar-24-2022,0.7942766423109603,0.8690160975138275,0.7826919025690253,0.8276926607555856,3459974.6653846153,538391582.04015
Mar-23-2022,0.7775853628526743,0.8045230759150519,0.7692484876400902,0.7942766423109603,2883270.013104839,519614921.6752537
Mar-22-2022,0.7775801941508602,0.801765301661397,0.7696924956482325,0.7776382514711326,2624590.665217391,520384945.9138965
Mar-21-2022,0.7952267964986419,0.7983960095094251,0.7626573131566171,0.7753891477666774,2367264.1656118142,516445722.23826224
Mar-20-2022,0.7812454403583283,0.7999879084635572,0.7567875711447808,0.7948832372733081,1808821.319021739,514937394.30364245
Mar-19-2022,0.7607999466460991,0.8439720224883346,0.7607999466460991,0.7778418557364533,2309993.6941056913,534004868.56248474
Mar-18-2022,0.7394088042906599,0.8321540320071267,0.7362573271434778,0.7607999466460991,2023422.986391129,508095468.0293053
Mar-17-2022,0.7164779771500248,0.7460737990455089,0.6983633846394612,0.7394088042906599,1273860.8939732143,473312913.1506764
Mar-16-2022,0.710200160861468,0.7234066634844479,0.6961337264130164,0.7177094264054393,1676110.1198630137,468734016.5366132
Mar-15-2022,0.700111380372281,0.735756234606159,0.6786066445799979,0.711682777378214,1156266.0222081218,461863728.38558155
Mar-14-2022,0.7044756535744228,0.727334388883797,0.6976735921890418,0.7007397511314986,1196032.5335820895,468091663.82840735
Mar-13-2022,0.7111359618455306,0.7192039025127014,0.7030439871348384,0.7038142517710911,1352104.407868526,468945144.4728196
Mar-12-2022,0.7117793619720632,0.725920273122056,0.7026381495979223,0.7108119022729925,1641338.83008658,471945421.4834187
Mar-11-2022,0.7143995424274482,0.7307248899428118,0.7017212113627503,0.7134348131047449,2463426.018382353,473517252.56760234
Mar-10-2022,0.7481799111731604,0.7488807886094775,0.7054556507265215,0.7143995424274482,2528157.3290094337,478953215.6686746
Mar-09-2022,0.7580063491509693,0.7631223088980181,0.715705300211525,0.7487085248401276,3204885.988247863,495538132.4045425
Mar-08-2022,0.7386961392542305,0.7761768445231921,0.7271849756826289,0.7562415596845029,2894999.8336864407,492886718.4929778
Mar-07-2022,0.736334172414722,0.7641670621806561,0.7165629576367173,0.7378928790959521,3777593.603603604,488720518.9076645
Mar-06-2022,0.7569348985745367,0.7742034653425531,0.7152614426967364,0.7370430785010391,3164156.9098360655,496199049.8042377
Mar-05-2022,0.8115864682953928,0.8115864682953928,0.7369921875838296,0.7569348985745367,3791975.6628440367,507881682.8654879
Mar-04-2022,0.7817401540763517,0.8475857203905662,0.7576338337003256,0.8251358026034025,4343630.997747748,522006266.8626009
Mar-03-2022,0.865529860161247,0.9190560496075164,0.7325160407407676,0.786798482678704,6538614.524074074,527970878.7002966
Mar-02-2022,0.7205351017499038,0.8637582412559919,0.7001868247821572,0.8637582412559919,3428384.3492063493,490765119.94674605
Mar-01-2022,0.7272631252839876,0.7915626094460904,0.694801747600821,0.7205351017499038,3945346.1320564514,476845274.66827863
Feb-28-2022,0.7612009782481717,0.8098536783234862,0.7211971818757881,0.7288743754683941,4379603.5,512635554.34813285
Feb-27-2022,0.7928724224390401,0.8066715202922967,0.7379783288588443,0.7595992804431394,3250163.431352459,513781455.78183603
Feb-26-2022,0.795942323802306,0.8081249805605186,0.7495347827323351,0.7928724224390401,3051969.9826086955,515001001.1925781
Feb-25-2022,0.8828068742371602,0.905409813338829,0.7875260573426442,0.795942323802306,3144154.529288703,547354288.0940394
Feb-24-2022,0.802458535576141,0.8835363442811257,0.7616639090430771,0.8828068742371602,3397150.4375,542242598.0523068
Feb-23-2022,0.9245478523270318,0.9309504120653254,0.6930465092960292,0.8034299216452542,5790826.139676114,524162430.44883704
Feb-22-2022,0.8174406241704616,0.9559097065319796,0.7784374912886486,0.9196787667912936,4755611.630566802,575024342.6789626
Feb-21-2022,0.8864359642756758,0.8864359642756758,0.8170883454755598,0.8174406241704616,3918539.2199570816,563607908.9585413
Feb-20-2022,0.9518324407417084,0.9684013643055877,0.8862587632057812,0.8866450403631149,3963961.9198564594,613462344.9042886
Feb-19-2022,0.9805347738027692,1.0395584472362895,0.91091655872179,0.9496768547601828,4547435.1197478995,636715712.6010776
Feb-18-2022,1.0576096126520058,1.1250904939477748,0.9555289242770242,0.9805347738027692,6138992.46835443,691886572.78293
Feb-17-2022,1.2338489545392948,1.2338489545392948,1.0131253665846542,1.0576096126520058,9668398.437751004,737806684.8460456
Feb-16-2022,1.2023000153055916,1.2614277619316547,1.102501794557438,1.2316627781821068,7126623.054585153,770004972.8112252
Feb-15-2022,1.3014884176057686,1.3032998658996977,1.2010679692975923,1.2038193080681263,6199886.937229437,825190393.5762807
Feb-14-2022,1.2302504004971966,1.3053252695343875,1.2302504004971966,1.298655853635896,5800935.86695279,838801263.4362569
Feb-13-2022,1.2935677230719744,1.303460180386541,1.213430989087322,1.2375532879984357,4861346.98051948,824651318.3157699
Feb-12-2022,1.2972848684102527,1.3172705865243948,1.256600358261755,1.2940053103199436,5310404.533783784,854804041.8793808
Feb-11-2022,1.2347657815024595,1.3292820853768108,1.2237036790374485,1.3001221836793784,6236700.802521008,834587907.3034084
Feb-10-2022,1.3102476422662912,1.3627060949635723,1.2454697851236198,1.2479199436947928,6568379.679824562,876059436.2081954
Feb-09-2022,1.3543259433176784,1.4044709176938257,1.2985735256228312,1.314939752067133,7614381.1857798165,906301816.1140057
Feb-08-2022,1.3516040692886129,1.3686574310461,1.3403682048469303,1.354511209640683,7019650.004830918,899280914.7801595
Feb-07-2022,1.2943442923289046,1.3609438437413068,1.2943442923289046,1.3509029658551048,6980502.989711934,885078315.4267128
Feb-06-2022,1.330805080253336,1.3587619163250706,1.2938583670845267,1.2943442923289046,6239746.738738739,875116144.0887884
Feb-05-2022,1.28596476868678,1.3443844482824394,1.28596476868678,1.330805080253336,5673412.521428571,867189936.9024315
Feb-04-2022,1.2632985071461351,1.2974855715101874,1.2457497031024236,1.28582043325363,5931954.366525424,847481688.9684492
Feb-03-2022,1.2100442691512925,1.2699286995571146,1.2017315806249045,1.2632985071461351,5764723.292735043,817797901.1658547
Feb-02-2022,1.2475546611326611,1.2516396146821265,1.2071278589856025,1.2100442691512925,6568779.055555556,813404888.7787147
Feb-01-2022,1.2028456016114848,1.294601929026863,1.1750593417113075,1.2444184799829283,6053062.6496063,828551560.9859132
Jan-31-2022,1.2785038206338188,1.3133055531197368,1.1943296178624097,1.203567070753504,5118342.71,839373769.7362115
Jan-30-2022,1.3933121780527489,1.3933121780527489,1.2697269154820825,1.2736335685492777,5617578.961382113,867966903.7942005
Jan-29-2022,1.292800890557697,1.4418112100259497,1.290237689309408,1.390041357953538,6288995.518656717,907507157.8818194
Jan-28-2022,1.2770932390014014,1.417853048697185,1.2277717709648062,1.289351625165801,6945195.285714285,860356415.399111
Jan-27-2022,1.1970500602678364,1.3031374325884943,1.1656566075967367,1.2802888006769089,6001001.581589958,814373553.170607
Jan-26-2022,1.253711535638652,1.3157309975815383,1.1009884479498246,1.17881797349653,6727550.413385827,809037736.1366805
Jan-25-2022,1.405777736683981,1.4063103500226375,1.2208810983105267,1.253711535638652,6762672.811507937,861398378.5156977
Jan-24-2022,1.207207571897148,1.459232102012863,1.160543406707037,1.4059795531032335,8045367.358490566,861038902.5723513
Jan-23-2022,1.3211747135369256,1.386367176942949,0.9681403935635228,1.2052929631238247,7537065.54527559,767777363.7430372
Jan-22-2022,1.4445314398564617,1.4757484167476531,1.297445440498147,1.3195654558889356,7390524.869565218,907239029.2913115
Jan-21-2022,1.5635971648809126,1.6008005115685615,1.2110066186593436,1.44138781724472,9974175.952941176,939379175.058804
Jan-20-2022,1.8724157809950768,1.8755593063110172,1.5230333341453868,1.551922768079547,11389045.901098901,1088024674.6834025
Jan-19-2022,2.0195687288780007,2.1219303473973605,1.8121887245898405,1.856326494586387,8849356.385461954,1286628961.0066307
Jan-18-2022,2.289354320288934,2.289354320288934,1.9954686180897474,2.020049634261033,8403397.941128526,1388360172.6814942
Jan-17-2022,2.182677150446515,2.336128400175383,2.0196911903818804,2.289354320288934,9467420.43832954,1401503537.7405624
Jan-16-2022,2.6207201359829764,2.6432644100890053,2.1712119294236203,2.182677150446515,10910559.910556406,1588304811.443145
Jan-15-2022,2.951640703473754,3.0964611106536335,2.6207201359829764,2.6207201359829764,17506065.651619744,1805218103.2898288
Jan-14-2022,2.4771617975288054,2.951640703473754,2.4771617975288054,2.951640703473754,14927209.519680679,0
Jan-13-2022,2.3118775835129597,2.4771617975288054,2.2906786309854046,2.4771617975288054,10186430.15362979,0
Jan-12-2022,2.2838871632539557,2.4132492122368703,2.2089286695296817,2.3118775835129597,13207969.253606558,0
Jan-11-2022,1.9834871395568139,2.3954732048886704,1.929036042011453,2.2838871632539557,4032206.478560435,0